shortcode,content_form,folder,n_jpg,n_mp4,n_slides,has_frames,n_frames,has_transcript,transcript_nonempty,media_id,caption,comments_count,like_count,media_product_type,media_type,permalink,timestamp,reach,saved,views,total_interactions,comments_downloaded,year,Not_reel,month,dayofweek,hour,ig_pk,owner_username,owner_id,media_type_api,product_type_api,taken_at,has_audio,video_duration,location_name,n_hashtags,n_mentions,music_source,audio_type,song_title,artist,audio_id,audio_cluster_id,music_duration_ms,is_explicit,mashups_allowed,tagged_usernames,tagged_user_ids,n_tagged,coauthors,coauthor_ids,n_coauthors,product_tags,n_product_tags,n_featured_products,sponsor_usernames,is_paid_partnership,features_status
CicUt-NDn8e,carousel,multimodal_dataset_fixed\carousel\CicUt-NDn8e,4,0,4,,0,,,17851311593800476,"Unposted from Venice, choose your fav. 

Per me la quattro perchè è quella ke rispekkia l’anima come gli okki che ne sono lo spekkio, cè troppo noi",853.0,146427.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CicUt-NDn8e/,2022-09-13 09:52:39,7014.0,458.0,0.0,147740.0,1.0,2022.0,True,9.0,Tuesday,9.0,2926304977981701918,camihawke,15526265,8.0,carousel_container,1663062759.0,,,Specchioriflesso,0.0,0.0,none,,,,,,,,,"['annapastore' 'martinamariottiph' 'daizy_shely' 'marademarcomua'
 'sara_dozio']",['7653778' '23910055' '45941107' '188590990' '222604799'],5.0,[],[],0.0,[],0.0,0.0,[],False,ok
CiCv88_j23Q,carousel,multimodal_dataset_fixed\carousel\CiCv88_j23Q,4,0,4,,0,,,18192960820200317,"Sono felice, emozionata ma stranamente tranquilla. 
Mi voglio vivere al massimo l’atmosfera magica che si respira a Venezia e spero tanto vi piaceró stasera❤️

Dress: @mvpwardrobe 
Shoes: @giuseppezanotti 
Stylist: @annapastore 
Stylist assistant: @sara_dozio 
Mua and Hair: @marademarcomua 
Foto: @martinamariottiph",1218.0,219817.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CiCv88_j23Q/,2022-09-03 11:30:22,4744.0,905.0,0.0,221943.0,1.0,2022.0,True,9.0,Saturday,11.0,2919106405335002576,camihawke,15526265,8.0,carousel_container,1662204622.0,,,,0.0,6.0,none,,,,,,,,,"['annapastore' 'loewe' 'martinamariottiph' 'marademarcomua' 'sara_dozio'
 'giuseppezanotti' 'mvpwardrobe']","['7653778' '8873610' '23910055' '188590990' '222604799' '256521583'
 '23192621407']",7.0,[],[],0.0,[],0.0,0.0,[],False,ok
CiFQimyj3_1,carousel,multimodal_dataset_fixed\carousel\CiFQimyj3_1,4,0,4,,0,,,18144162451263991,"Concedetemi ancora qualche post su Venezia perchè le prime volte sono cosí cariche di nuovi colori che ci vogliono tante tele per contenerli tutti. Un ringraziamento speciale va a @daizy_shely che quando le ho chiesto se avesse voluto vestirmi per Venezia, ha accolto la notizia con enorme entusiasmo proponendomi di disegnare e realizzare il mio primo vestito custom. 
Siamo partite da un suo disegno (ultima foto) per poi arrivare alla forma-colore-ricamo che rispecchiava perfettamente i miei desideri. È stato un onore per me indossare il tuo abito❤️
Tutta la mia gratitudine e affetto, poi, ai miei amici, una squadra perfetta che ha reso questa esperienza impeccabile: @helio83 , che ormai conoscete, @marademarcomua che mi ha truccato da vera principessa, @annapastore e @sara_dozio che hanno curato tutto lo styling prima e durante il red carpet e le mani miracolose di @martinamariottiph che hanno immortalato i momenti indimenticabili di ieri. 
Grazie ai miei genitori che hanno fatto di tutto per esserci e ci sono riusciti. 
E Grazie a voi, sempre e soprattutto, che siete una famiglia virtuale incredibile.",1230.0,263465.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CiFQimyj3_1/,2022-09-04 10:53:36,6574.0,1387.0,0.0,266085.0,1.0,2022.0,True,9.0,Sunday,10.0,2919812680276475893,camihawke,15526265,8.0,carousel_container,1662288816.0,,,"Venezia, Italy",0.0,6.0,none,,,,,,,,,"['heliodinardo' 'annapastore' 'martinamariottiph' 'daizy_shely'
 'marademarcomua' 'sara_dozio']",['1587576' '7653778' '23910055' '45941107' '188590990' '222604799'],6.0,[],[],0.0,[],0.0,0.0,[],False,ok
CifTXOZjfgv,carousel,multimodal_dataset_fixed\carousel\CifTXOZjfgv,2,0,2,,0,,,18244093069188933,"Sono la seconda di tre Fratelli: Io, Federico e Riccardo. I nostri genitori ci hanno educato alla fantasia: non abbiamo mai avuto molti giochi materiali, fatta eccezione per la spada di Hercules di Federico che era stato un sogno realizzato, difeso come fosse il santo Graal. 
Mamma e papà volevano che ci sforzassimo a inventarci giochi nuovi, recitare, travestirci e immaginare scenari fantastici che riempissero i pomeriggi passati ad aspettare il loro ritorno dal turno in ospedale. 
Abbiamo diretto numerose recite, costruito reami impalpabili e ogni tanto visitato pianeti lontanissimi. Lo facevamo con la nostra astronave che avevamo costruito sotto l’ultima mensola del grande mobile che avevamo in cameretta. Come piccoli idraulici in erba ci sdraiavamo per terra, infilavamo le teste sotto al mobile, lo sguardo fisso sul dorso della mensola, pronti ad attivare i propulsori galattici della nostra immaginazione.",423.0,80458.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CifTXOZjfgv/,2022-09-14 13:38:31,11134.0,611.0,0.0,81492.0,1.0,2022.0,True,9.0,Wednesday,13.0,2927143441706907695,camihawke,15526265,8.0,carousel_container,1663162711.0,,,,0.0,0.0,none,,,,,,,,,['fedebonia' 'icaro_drone'],['180603328' '47926470430'],2.0,[],[],0.0,[],0.0,0.0,[],False,ok
CILOKFVLMfT,carousel,multimodal_dataset_fixed\carousel\CILOKFVLMfT,2,0,2,,0,,,17900627836624369,Cerchiamo di essere sempre la versione migliore di noi stessi.,200.0,85576.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CILOKFVLMfT/,2020-11-29 12:51:59,2484.0,194.0,0.0,85970.0,1.0,2020.0,True,11.0,Sunday,12.0,2453116687603255251,camihawke,15526265,8.0,carousel_container,1606654319.0,,,Buona Domenica,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CiM9rWMjfI-,carousel,multimodal_dataset_fixed\carousel\CiM9rWMjfI-,3,0,3,,0,,,17933998577515403,"C’è sempre un po’ di Luthien mezz’elfa stregona in ogni mia foto, è solo più o meno nascosto. 

Ph: @martinamariottiph",283.0,107503.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CiM9rWMjfI-/,2022-09-07 10:42:42,3221.0,344.0,0.0,108131.0,1.0,2022.0,True,9.0,Wednesday,10.0,2921981517864235582,camihawke,15526265,8.0,carousel_container,1662547362.0,,,,0.0,1.0,none,,,,,,,,,['annapastore' 'martinamariottiph' 'daizy_shely' 'casadeiofficial'],['7653778' '23910055' '45941107' '421635427'],4.0,[],[],0.0,[],0.0,0.0,[],False,ok
CInjPrjB3Ly,carousel,multimodal_dataset_fixed\carousel\CInjPrjB3Ly,3,0,3,,0,,,18178487137039615,"UN CAPITANO, C’È SOLO UN CAPITANO.",282.0,157207.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CInjPrjB3Ly/,2020-12-10 12:54:59,1673.0,416.0,0.0,157905.0,1.0,2020.0,True,12.0,Thursday,12.0,2461090730559894258,camihawke,15526265,8.0,carousel_container,1607604899.0,,,Dinosaurier Park,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CIP19Gwr9Ib,carousel,multimodal_dataset_fixed\carousel\CIP19Gwr9Ib,4,0,4,,0,,,17906969992566881,"Ma quanto tempo è passato da quando si poteva viaggiare, stare seduti sugli sgabelli di Hanoi e bere birra da boccali lavati per modo di dire, da quando fare le code era solo scocciante, a volte lungo ma mai pericoloso, da quando si stava stretti e ci si lamentava perchè si sudava, che strano, mi vien da dire, ora ci si lamenta perchè stretti son diventati i passaggi delle belle notizie, delle cose felici, ne passan poche e quando arrivano son tutte accartocciate. Io, se penso a quel tempo lì, mi ci sale una malinconia che mi prende la pancia tutta quanta, mentre fisso il pavimento e bevo un decaffeinato, che se no la sera non dormo mica più così bene.",373.0,179687.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CIP19Gwr9Ib/,2020-12-01 07:56:42,2700.0,932.0,0.0,180992.0,1.0,2020.0,True,12.0,Tuesday,7.0,2454417617552658971,camihawke,15526265,8.0,carousel_container,1606809402.0,,,Da Quanto Tempo,0.0,0.0,none,,,,,,,,,['aimoneromizi'],['5786712837'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CizwMubD80p,carousel,multimodal_dataset_fixed\carousel\CizwMubD80p,8,0,8,,0,,,17967645265876491,"Ieri ho riaperto un vecchio hard disk. Ció che ho trovato, nell’ordine:
1. Uno dei primi servizi fotografici fatti più per gioco che per altro, credo avessi 20, 21 anni al massimo
2. Foto del primissimo fotografo con cui iniziai a scattare con una certa frequenza, il mitico Paolo Zuf 
3. Uno dei primi videoclip musicali che ho girato, eravamo a Berlino: ho dovuto guidare una Trabant d’epoca in città previo corsonl di guida macchine antiche (aveva la doppietta), ripensarci adesso non lo farei mai più fifona come sono diventata
4/5. Primissimi shooting di @we.makeup , il brand era nato da poco e facevo da modella ogni tanto per alcune campagne (guarda ora dove siamo arrivati💕)
6. Quella volta in cui con le mie amiche decidemmo di vestirci anni 20 mettendoci in testa le cinture di paillettes che andavano di moda nel 2002
7/8. Foto degli inizi di instagram quando ancora si usavano i filtri interni all’app",387.0,137062.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CizwMubD80p/,2022-09-22 12:15:18,7791.0,844.0,0.0,138293.0,1.0,2022.0,True,9.0,Thursday,12.0,2932899763060722985,camihawke,15526265,8.0,carousel_container,1663848918.0,,,I Bei Tempi Che Furono,0.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
Cj2oGrFjg8r,carousel,multimodal_dataset_fixed\carousel\Cj2oGrFjg8r,3,0,3,,0,,,17930375822411056,"Il coriandolo (Coriandrum sativum, L. 1753) o prezzemolo cinese o cilantro, è una pianta erbacea annuale della famiglia delle Apiaceae. 
Appartiene alla stessa famiglia di Belzebù, cugino di Behemoth, parente acquisito di Lucifer. Coriandrum è una parola latina citata da Plinio che ha le sue radici nella parola greca MERDOS seguita dal suffisso -TIPO (somigliante), in riferimento alla supposta somiglianza del suo sapore con gli escrementi.",331.0,86614.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Cj2oGrFjg8r/,2022-10-18 11:33:41,6921.0,303.0,0.0,87248.0,1.0,2022.0,True,10.0,Tuesday,11.0,2951722986229337899,camihawke,15526265,8.0,carousel_container,1666092821.0,,,Marrakech,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
Cj42ovIDQ9d,carousel,multimodal_dataset_fixed\carousel\Cj42ovIDQ9d,4,0,4,,0,,,17938318493421882,"Ogni mattina, in Africa, quando sorge il sole, un turista si sveglia e sa che dovrà correre più degli altri per fare la foto iconica alla casa museo di Yves Saint Laurent. 
Dalle prove acquisite pare evidente che io, nell’economia della savana, sia il toporagno elefante.",75.0,78549.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Cj42ovIDQ9d/,2022-10-19 08:19:09,9320.0,383.0,0.0,79008.0,1.0,2022.0,True,10.0,Wednesday,8.0,2952349849632968541,camihawke,15526265,8.0,carousel_container,1666167549.0,,,,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CJI-7C-LRqc,carousel,multimodal_dataset_fixed\carousel\CJI-7C-LRqc,3,0,3,,0,,,17906523988578104,"Camilla: dal 1990 in cerca di librerie da riordinare, armadi da sistemare, cose inutili che occupano molto tempo da portare a termine assolutamente, lavori di casa che rimandi da anni ma che senti il bisogno di dover fare proprio ora. 
Se interessari kontattatemi, no perditempo.",215.0,84577.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CJI-7C-LRqc/,2020-12-23 12:31:46,1972.0,374.0,0.0,85166.0,1.0,2020.0,True,12.0,Wednesday,12.0,2470501132136159900,camihawke,15526265,8.0,carousel_container,1608726706.0,,,Fotoromanzi 6.0,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CjnnlQ9DJsG,carousel,multimodal_dataset_fixed\carousel\CjnnlQ9DJsG,8,0,8,,0,,,17938722839417074,"L’inverno è brutto e non ci vivrei, così recitava l’antico detto. Per fortuna a colorare la stagione che non mi pento di definire un oscuro momento di passaggio, ci pensa @iblues_official ! Questi sono i capi che abbiamo scelto per tenerci per mano fino alla prossima primavera. Scegliete un look e unitevi al cerchio 😂
 #iBlues #fromCamiwithLove #ad",124.0,62621.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CjnnlQ9DJsG/,2022-10-12 15:40:31,5868.0,473.0,0.0,63218.0,1.0,2022.0,True,10.0,Wednesday,15.0,2947498565775956742,camihawke,15526265,8.0,carousel_container,1665589231.0,,,,3.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,['iblues_official'],True,ok
CjsqwIoDKfH,carousel,multimodal_dataset_fixed\carousel\CjsqwIoDKfH,3,0,3,,0,,,17964075658943090,"Marocco giorno 1, mattina. 
Siamo partiti da Marrakech intorno alle 9 am per iniziare la tratta che in un paio di giorni ci condurrà nel deserto, dove dormiremo sulle dune dell’Erg Chebbi. Abbiamo attraversato un sacco di villaggi e città tra le Atlas mountais per poi raggiungere Ait-Ben-Haddou, città fortificata dove hanno girato molte scene di film e serie tv famosi, tra cui il Gladiatore e Game of Thrones. Sebbene sia una tappa abbastanza turistica è decisamente suggestiva e affascinante, vale la pena dedicarci una tappa! Ora dritti verso le gole del Dades! 

#morocco #marocco #aitbenhaddou",199.0,133644.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CjsqwIoDKfH/,2022-10-14 14:44:25,8511.0,970.0,0.0,134813.0,1.0,2022.0,True,10.0,Friday,14.0,2948919881771034567,camihawke,15526265,8.0,carousel_container,1665758665.0,,,"Marocco, Africa",3.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CjTITfpj8q2,carousel,multimodal_dataset_fixed\carousel\CjTITfpj8q2,2,0,2,,0,,,17892708920635322,"Random:
- ciao come va? Io bene
- le storie da 1 minuto boh, ma domanda: 30 secondi non andavano bene? Marco come quelli a cui offri l’ultimo pezzo di qualcosa da mangiare e accettano come se la tua offerta fosse stata sincera, illusi. 
- ho ricominciato palestra per non diventare un lombrico: ditemi chi ha inventato i jump squat che lo vado a menare forte
- oggi ho rotto una delle mie scodelline preferite in cui mangio il porridge: mercurio retrogrado? No. 
Semplicemente io che son cogliona
- ho comprato tre giochi nuovi: spero di vivere abbastanza per finire di leggere tutti questi regolamenti che sto accumulando, ma ne dubito. 
- perchè nel 2022 il gf fa ancora il 25% di share? 
- preferireste mangiare tutta la vita la stessa cosa (anche la vostra preferita) oppure continuare a vivere mangiando tutto tranne la vostra cosa preferita? 
Grazie a chi risponderà",309.0,69532.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CjTITfpj8q2/,2022-10-04 16:42:24,3122.0,293.0,0.0,70134.0,1.0,2022.0,True,10.0,Tuesday,16.0,2941731505628498614,camihawke,15526265,8.0,carousel_container,1664901744.0,,,Random,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CjupUIGjyVQ,carousel,multimodal_dataset_fixed\carousel\CjupUIGjyVQ,5,0,5,,0,,,18048866875362785,"Marocco giorno 1, pomeriggio. 
In Marocco ogni giorno ti svegli e non sai se è quello in cui passerai la giornata a liquefarti sul cesso, quindi te lo godi sempre come fosse l’ultimo. 
Ieri, graziati dalla dea bifidusregularis, ci siamo goduti le meravigliose gole del Dades e le Monkey fingers. Oggi raggiungeremo il deserto!

#morocco #monkeyfingers #dadesgorge #ergchebbi #marocco",108.0,83979.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CjupUIGjyVQ/,2022-10-15 09:10:20,8276.0,386.0,0.0,84473.0,1.0,2022.0,True,10.0,Saturday,9.0,2949476508970722640,camihawke,15526265,8.0,carousel_container,1665825020.0,,,"Marocco, Africa",5.0,0.0,none,,,,,,,,,['aimoneromizi'],['5786712837'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CjxbtFyjnAr,carousel,multimodal_dataset_fixed\carousel\CjxbtFyjnAr,4,0,4,,0,,,17944533872471647,"Marocco giorno 2: deserto del Sahara. 
Nè io nè Romi avevamo mai visto le dune, è stato incredibile. 
La sabbia è tiepida e soffice, il cielo -senza inquinamento luminoso- è un tappeto di diamanti, il silenzio rotto solo dal suono del vento. Abbiamo dormito con le finestre spalancate. Romi avrevve voluto spalancare anche la porta, io avevo paura entrassero i serpenti e ho preferito chiuderla. Mi hanno poi spiegato che i serpenti o le volpi ben si guardano dall’entrare nelle tende. 
Gli animali autoctoni vivono indisturbati nel cuore del deserto e di venire fra gli umani non ne hanno la minima intenzione. 
Sono molto d’accordo con loro.

#sahara #saharadesertmorocco #marocco #maroccotravel #morocco",222.0,168712.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CjxbtFyjnAr/,2022-10-16 11:09:08,7894.0,703.0,0.0,169637.0,1.0,2022.0,True,10.0,Sunday,11.0,2950261076753543211,camihawke,15526265,8.0,carousel_container,1665918548.0,,,Sahara Desert,5.0,0.0,none,,,,,,,,,['aimoneromizi'],['5786712837'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
Cjz5igsDPp6,carousel,multimodal_dataset_fixed\carousel\Cjz5igsDPp6,5,0,5,,0,,,17883455996684168,"Marocco, foto sparse. 
Oggi continuiamo il viaggio di ritorno verso Marrakech, sulla strada abbiamo visto diverse Khasba abbandonate molto belle. 
Stanotte è piovuto tantissimo e questo è un bene, ci hanno confermato, perchè il Draa è in secca ormai da anni. Nell’ultima foto @aimoneromizi mi spiega con grande coinvolgimento l’importanza dei Clash nella storia del rock.",39.0,50300.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Cjz5igsDPp6/,2022-10-17 10:08:19,7123.0,173.0,0.0,50512.0,1.0,2022.0,True,10.0,Monday,10.0,2950955241069935226,camihawke,15526265,8.0,carousel_container,1666001299.0,,,Rock The Kasbah,0.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
Ck2-pNUjFCe,carousel,multimodal_dataset_fixed\carousel\Ck2-pNUjFCe,2,0,2,,0,,,17930178548470834,Semplicemente io quando qualcuno tira fuori un pacchetto di caramelle.,116.0,76071.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Ck2-pNUjFCe/,2022-11-12 11:22:02,3739.0,295.0,0.0,76484.0,1.0,2022.0,True,11.0,Saturday,11.0,2969836514983039134,camihawke,15526265,8.0,carousel_container,1668252122.0,,,Unapologetically Me,0.0,0.0,none,,,,,,,,,['martinamariottiph'],['23910055'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CK6K-MPL6sC,carousel,multimodal_dataset_fixed\carousel\CK6K-MPL6sC,5,0,5,,0,,,17907645757632129,"Oggi questa ragazza qui compie 31 anni e non possiamo festeggiare insieme perchè ci separano circa 400 km. 
Nell’augurarle buon compleanno le ho detto che questo 2021 -che per ora a me sembra proprio uguale al 2020- ci ha portato via tanto, troppo, e fra questo anche il tempo insieme. 
Sono sempre stata una persona socievole ma intimamente solitaria, non ho mai sofferto il silenzio di case vuote o l’eco di spazi disabitati, eppure con lei mi son riscoperta diversa. 
Il suo abbraccio mi manca, moltissimo, ne sento il bisogno ogni giorno. 
Ma aspetto, che le cose preziose richiedono tempo.",313.0,127054.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CK6K-MPL6sC/,2021-02-05 11:31:14,966.0,1195.0,0.0,128562.0,1.0,2021.0,True,2.0,Friday,11.0,2502360797170084610,camihawke,15526265,8.0,carousel_container,1612524674.0,,,Buon Compleanno,0.0,0.0,none,,,,,,,,,['alicelikeaudrey'],['2452651'],1.0,[],[],0.0,[],0.0,0.0,[],False,ok
CKjLsAQrj10,carousel,multimodal_dataset_fixed\carousel\CKjLsAQrj10,2,0,2,,0,,,17912997094587449,"27 gennaio 2021• La filmografia sulla Shoah è davvero vastissima, ci sono capolavori che hanno davvero aiutato le generazioni successive a mantenere salda memoria di una delle pagine più buie della nostra storia. 
Qui di seguito quelli che ho maggiormente apprezzato e che vi invito a vedere:",442.0,35474.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CKjLsAQrj10/,2021-01-27 13:14:57,1751.0,14825.0,0.0,50741.0,1.0,2021.0,True,1.0,Wednesday,13.0,2495890020941839732,camihawke,15526265,8.0,carousel_container,1611753297.0,,,,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
CKtXIhvrL-g,carousel,multimodal_dataset_fixed\carousel\CKtXIhvrL-g,2,0,2,,0,,,17855881277494915,"Dove vorrei essere VS dove sono. 
La domenica è un apostrofo rosa fra le parole tappami e Levante.",154.0,126291.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CKtXIhvrL-g/,2021-01-31 12:07:23,3164.0,554.0,0.0,127003.0,1.0,2021.0,True,1.0,Sunday,12.0,2498755109319393184,camihawke,15526265,8.0,carousel_container,1612094843.0,,,Te piacerebbe,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
Cldxz4ijrN1,carousel,multimodal_dataset_fixed\carousel\Cldxz4ijrN1,6,0,6,,0,,,17880272774773790,Piccolissimi momenti di un grandissimo week end,29.0,37637.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/Cldxz4ijrN1/,2022-11-27 13:00:17,6546.0,77.0,0.0,37743.0,1.0,2022.0,True,11.0,Sunday,13.0,2980757598070813557,camihawke,15526265,8.0,carousel_container,1669554017.0,,,,0.0,0.0,none,,,,,,,,,['claudiodibiagio' 'guglielmoscilla'],['5160149' '10279523'],2.0,[],[],0.0,[],0.0,0.0,[],False,ok
CLEisSMryAw,carousel,multimodal_dataset_fixed\carousel\CLEisSMryAw,2,0,2,,0,,,17883333350063372,"Io e amico gatto paffuto incontrato a Monteripido che prendiamo il sole. 
Scoperta grande somiglianza tra me alle sette del mattino appena sveglia e amico gatto paffuto, aspettiamo il test del DNA per confermare sospetta parentela.",170.0,98767.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/CLEisSMryAw/,2021-02-09 12:10:55,1765.0,416.0,0.0,99353.0,1.0,2021.0,True,2.0,Tuesday,12.0,2505279869503348784,camihawke,15526265,8.0,carousel_container,1612872655.0,,,Test-DNA,0.0,0.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
ClgWafVjzc-,carousel,multimodal_dataset_fixed\carousel\ClgWafVjzc-,2,0,2,,0,,,17910323399656223,"Io: “stasera mi acchitto una seratina tranquilla, mi guardo My Policeman su @primevideoit e me lo godo serena e spensierata”
Sempre io dopo averlo finito: swipe.

#adv",279.0,82895.0,FEED,CAROUSEL_ALBUM,https://www.instagram.com/p/ClgWafVjzc-/,2022-11-28 12:58:36,5653.0,1928.0,0.0,85102.0,1.0,2022.0,True,11.0,Monday,12.0,2981481530696611646,camihawke,15526265,8.0,carousel_container,1669640316.0,,,,1.0,1.0,none,,,,,,,,,[],[],0.0,[],[],0.0,[],0.0,0.0,[],False,ok
